"MEASURE","Data item","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2011","2011",6.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2016","2016",5.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2011","2011",7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2016","2016",7.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2011","2011",2.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2016","2016",2.5,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",40060,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2016","2016",46957,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",51.5,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2016","2016",50.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",32.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2016","2016",34.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",5.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2016","2016",5.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",7.7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2016","2016",7.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2011","2011",2.9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2016","2016",2.9,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",22255,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2016","2016",26034,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",51.7,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2016","2016",51.3,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",33.6,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2016","2016",34.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",5.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2016","2016",4.8,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",7.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2016","2016",7.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",2.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2016","2016",2.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",16131,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2016","2016",15984,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",40.9,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2016","2016",42.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",42.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2016","2016",41.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",3.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2016","2016",3.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",10.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2016","2016",9.6,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2011","2011",2.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2016","2016",2.5,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",48037,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2016","2016",56200,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",47.2,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2016","2016",45.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",38.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2016","2016",40.9,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",5.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2016","2016",4.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",6.7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2016","2016",6.6,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2011","2011",2.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2016","2016",2.3,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",29630,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2016","2016",32115,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",53.3,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2016","2016",53.4,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",33.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2016","2016",34,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",4.6,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2016","2016",4.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",6.7,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2016","2016",6.6,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2011","2011",1.9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2016","2016",2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",20884,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2016","2016",21830,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",57,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2016","2016",57.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",28.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2016","2016",28.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",4.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2016","2016",4.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",7.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2016","2016",7.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2011","2011",2.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2016","2016",2.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",27997,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2016","2016",30568,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",61.5,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2016","2016",61.3,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",26.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2016","2016",26.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",6,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2016","2016",5.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",4.6,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2016","2016",4.9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2011","2011",1.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2016","2016",1.6,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",28597,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2016","2016",29016,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",43.9,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2016","2016",45,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",40.2,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2016","2016",39.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",4.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2016","2016",4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",9.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2016","2016",9.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2011","2011",2.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2016","2016",2.3,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",10892,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2016","2016",11395,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",48.4,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2016","2016",49,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",36.9,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2016","2016",36.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",4.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2016","2016",3.8,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",8.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2016","2016",8.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2011","2011",2.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2016","2016",2.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",14537,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2016","2016",15568,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",56.1,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2016","2016",55.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",27.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2016","2016",27.2,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",5.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2016","2016",5.6,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",8.6,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2016","2016",9,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2011","2011",2.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2016","2016",2.5,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",39181,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2016","2016",41243,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",53.1,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2016","2016",52.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",30.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2016","2016",31.6,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",5.9,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2016","2016",5.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",7.9,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2016","2016",8.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2011","2011",2.3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2016","2016",2.3,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",12650,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2016","2016",15889,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",56.1,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2016","2016",54.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",29.2,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2016","2016",30.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",4.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2016","2016",4.1,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",7.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2016","2016",7.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2011","2011",3.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2016","2016",3.2,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",47253,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2016","2016",50189,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",47.5,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2016","2016",47.4,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",36,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2016","2016",35.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",4.5,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2016","2016",4.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",8.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2016","2016",8.4,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2011","2011",3.7,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2016","2016",4,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",9339,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2016","2016",10270,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",54.3,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2016","2016",54.2,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",30.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2016","2016",31,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",4.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2016","2016",4.3,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",7.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2016","2016",7.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",3.2,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2016","2016",3.1,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",21429,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2016","2016",22273,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",50,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2016","2016",49.1,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",31,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2016","2016",31.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",5.7,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2016","2016",5.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",10.2,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2016","2016",10.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2011","2011",3,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2016","2016",3.1,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",36646,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2016","2016",40933,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",49.4,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2016","2016",48.5,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",34,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2016","2016",35,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",4.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2016","2016",4.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",8.5,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2016","2016",8.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2011","2011",3.5,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2016","2016",3.6,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",10911,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2016","2016",11577,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",44.3,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2016","2016",43,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",36.7,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2016","2016",37.8,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",5.4,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2016","2016",5.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",9.8,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2016","2016",10.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2011","2011",3.8,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2016","2016",3.8,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",17117,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2016","2016",17756,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",46.6,,
"MARRIAGE_5","Married (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2016","2016",44.8,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",36.6,,
"MARRIAGE_6","Never Married (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2016","2016",38.1,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",4.3,,
"MARRIAGE_7","Widowed (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2016","2016",4.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",8.4,,
"MARRIAGE_8","Divorced (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2016","2016",8.7,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2011","2011",4.1,,
"MARRIAGE_9","Separated (%)","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2016","2016",4,,
"MARRIAGE_4","Not married (no.)","SA3","Statistical Area Level 3","12501","Auburn","A","Annual","2011","2011",24021,,
