"MEASURE","Data item","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","80107","Tuggeranong","A","Annual","2012","2012",3088459738,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","80107","Tuggeranong","A","Annual","2013","2013",3199421131,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","80107","Tuggeranong","A","Annual","2014","2014",3232121314,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","80107","Tuggeranong","A","Annual","2015","2015",3349385026,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2011","2011",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2012","2012",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2013","2013",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2014","2014",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2015","2015",39,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2011","2011",3047105046,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2012","2012",3307165400,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2013","2013",3533916886,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2014","2014",3860463615,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21203","Casey - South","A","Annual","2015","2015",4169502971,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","21305","Wyndham","A","Annual","2011","2011",48677,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","21305","Wyndham","A","Annual","2012","2012",50433,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","21305","Wyndham","A","Annual","2013","2013",51968,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","21305","Wyndham","A","Annual","2014","2014",52776,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","21305","Wyndham","A","Annual","2015","2015",54005,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31103","Browns Plains","A","Annual","2011","2011",43591,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31103","Browns Plains","A","Annual","2012","2012",46518,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31103","Browns Plains","A","Annual","2013","2013",48065,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31103","Browns Plains","A","Annual","2014","2014",49340,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31103","Browns Plains","A","Annual","2015","2015",49850,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2011","2011",2015042392,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2012","2012",2136707444,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2013","2013",2261849095,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2014","2014",2374686632,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","11603","Mount Druitt","A","Annual","2015","2015",2563950287,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","31603","Maroochy","A","Annual","2011","2011",42,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","31603","Maroochy","A","Annual","2012","2012",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","31603","Maroochy","A","Annual","2013","2013",44,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","31603","Maroochy","A","Annual","2014","2014",44,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","31603","Maroochy","A","Annual","2015","2015",44,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31501","Far North","A","Annual","2011","2011",39129,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31501","Far North","A","Annual","2012","2012",41709,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31501","Far North","A","Annual","2013","2013",44840,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31501","Far North","A","Annual","2014","2014",45808,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","31501","Far North","A","Annual","2015","2015",46863,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2011","2011",1234846357,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2012","2012",1372219496,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2013","2013",1481984065,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2014","2014",1611879092,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31601","Buderim","A","Annual","2015","2015",1734265955,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2011","2011",36,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2012","2012",36,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2013","2013",36,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2014","2014",36,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2015","2015",36,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2011","2011",66632,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2012","2012",68711,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2013","2013",70283,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2014","2014",72084,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2015","2015",74403,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","31301","Bribie - Beachmere","A","Annual","2011","2011",66.9,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","31301","Bribie - Beachmere","A","Annual","2012","2012",67.4,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","31301","Bribie - Beachmere","A","Annual","2013","2013",67.3,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","31301","Bribie - Beachmere","A","Annual","2014","2014",67.7,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","31301","Bribie - Beachmere","A","Annual","2015","2015",67.1,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2011","2011",44625,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2012","2012",45922,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2013","2013",46981,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2014","2014",47784,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2015","2015",47298,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2011","2011",37624,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2012","2012",38732,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2013","2013",40114,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2014","2014",41159,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","60201","Launceston","A","Annual","2015","2015",42610,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2011","2011",8443,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2012","2012",8409,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2013","2013",8193,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2014","2014",8197,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","60403","West Coast","A","Annual","2015","2015",8325,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","40202","Playford","A","Annual","2011","2011",38090,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","40202","Playford","A","Annual","2012","2012",40144,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","40202","Playford","A","Annual","2013","2013",41491,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","40202","Playford","A","Annual","2014","2014",42468,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","40202","Playford","A","Annual","2015","2015",43058,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2011","2011",79.2,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2012","2012",79.1,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2013","2013",78.7,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2014","2014",78.7,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2015","2015",78,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30603","Innisfail - Cassowary Coast","A","Annual","2011","2011",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30603","Innisfail - Cassowary Coast","A","Annual","2012","2012",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30603","Innisfail - Cassowary Coast","A","Annual","2013","2013",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30603","Innisfail - Cassowary Coast","A","Annual","2014","2014",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30603","Innisfail - Cassowary Coast","A","Annual","2015","2015",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2011","2011",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2012","2012",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2013","2013",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2014","2014",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2015","2015",40,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2011","2011",17944,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2012","2012",18492,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2013","2013",18854,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2014","2014",19743,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2015","2015",21147,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","30910","Surfers Paradise","A","Annual","2011","2011",41578,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","30910","Surfers Paradise","A","Annual","2012","2012",43420,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","30910","Surfers Paradise","A","Annual","2013","2013",45210,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","30910","Surfers Paradise","A","Annual","2014","2014",46345,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","30910","Surfers Paradise","A","Annual","2015","2015",46909,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","50603","Canning","A","Annual","2011","2011",2786616279,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","50603","Canning","A","Annual","2012","2012",3079562068,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","50603","Canning","A","Annual","2013","2013",3349080532,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","50603","Canning","A","Annual","2014","2014",3418721136,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","50603","Canning","A","Annual","2015","2015",3478563532,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","40101","Adelaide City","A","Annual","2011","2011",73.3,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","40101","Adelaide City","A","Annual","2012","2012",72.5,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","40101","Adelaide City","A","Annual","2013","2013",72.3,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","40101","Adelaide City","A","Annual","2014","2014",72.1,,
"INCOME_22","Employee income as main source of income (%)","SA3","Statistical Area Level 3","40101","Adelaide City","A","Annual","2015","2015",71.5,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2011","2011",30555,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2012","2012",32235,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2013","2013",33351,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2014","2014",34365,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2015","2015",34910,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2011","2011",41,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2012","2012",42,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2013","2013",42,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2014","2014",42,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2015","2015",42,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","40204","Salisbury","A","Annual","2011","2011",2492441782,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","40204","Salisbury","A","Annual","2012","2012",2630400838,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","40204","Salisbury","A","Annual","2013","2013",2760905371,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","40204","Salisbury","A","Annual","2014","2014",2877932129,,
"INCOME_3","Total employee income ($)","SA3","Statistical Area Level 3","40204","Salisbury","A","Annual","2015","2015",3006874041,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21703","Colac - Corangamite","A","Annual","2011","2011",46,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21703","Colac - Corangamite","A","Annual","2012","2012",46,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21703","Colac - Corangamite","A","Annual","2013","2013",47,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21703","Colac - Corangamite","A","Annual","2014","2014",47,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21703","Colac - Corangamite","A","Annual","2015","2015",47,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2011","2011",41,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2012","2012",41,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2013","2013",41,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2014","2014",41,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","40703","Murray and Mallee","A","Annual","2015","2015",41,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31902","Burnett","A","Annual","2011","2011",808558391,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31902","Burnett","A","Annual","2012","2012",896251223,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31902","Burnett","A","Annual","2013","2013",903826929,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31902","Burnett","A","Annual","2014","2014",910571423,,
"INCOME_18","Total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31902","Burnett","A","Annual","2015","2015",948484800,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31901","Bundaberg","A","Annual","2011","2011",40598,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31901","Bundaberg","A","Annual","2012","2012",44412,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31901","Bundaberg","A","Annual","2013","2013",46656,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31901","Bundaberg","A","Annual","2014","2014",47081,,
"INCOME_36","Mean total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","31901","Bundaberg","A","Annual","2015","2015",48046,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2011","2011",50,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2012","2012",51,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2013","2013",51,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2014","2014",51,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2015","2015",52,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21502","Mildura","A","Annual","2011","2011",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21502","Mildura","A","Annual","2012","2012",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21502","Mildura","A","Annual","2013","2013",39,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21502","Mildura","A","Annual","2014","2014",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","21502","Mildura","A","Annual","2015","2015",39,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21501","Grampians","A","Annual","2011","2011",35972,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21501","Grampians","A","Annual","2012","2012",37114,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21501","Grampians","A","Annual","2013","2013",38332,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21501","Grampians","A","Annual","2014","2014",39933,,
"INCOME_17","Median total income (excl. Government pensions and allowances) ($)","SA3","Statistical Area Level 3","21501","Grampians","A","Annual","2015","2015",39014,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2011","2011",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2012","2012",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2013","2013",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2014","2014",38,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","30404","The Gap - Enoggera","A","Annual","2015","2015",39,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","80106","South Canberra","A","Annual","2011","2011",76137,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","80106","South Canberra","A","Annual","2012","2012",78801,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","80106","South Canberra","A","Annual","2013","2013",82030,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","80106","South Canberra","A","Annual","2014","2014",84846,,
"INCOME_21","Mean employee income ($)","SA3","Statistical Area Level 3","80106","South Canberra","A","Annual","2015","2015",87725,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2011","2011",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2012","2012",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2013","2013",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2014","2014",40,,
"INCOME_20","Employee income earners - median age (years)","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2015","2015",40,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2011","2011",52693,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2012","2012",53605,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2013","2013",54565,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2014","2014",56002,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","21103","Maroondah","A","Annual","2015","2015",58369,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2011","2011",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2012","2012",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2013","2013",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2014","2014",43,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2015","2015",44,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2011","2011",15616,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2012","2012",15924,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2013","2013",16135,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2014","2014",16683,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40501","Barossa","A","Annual","2015","2015",17138,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","21402","Mornington Peninsula","A","Annual","2011","2011",37161,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","21402","Mornington Peninsula","A","Annual","2012","2012",38873,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","21402","Mornington Peninsula","A","Annual","2013","2013",39702,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","21402","Mornington Peninsula","A","Annual","2014","2014",40500,,
"INCOME_2","Median employee income ($)","SA3","Statistical Area Level 3","21402","Mornington Peninsula","A","Annual","2015","2015",42100,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","A","Annual","2011","2011",22370,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","A","Annual","2012","2012",22737,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","A","Annual","2013","2013",23425,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","A","Annual","2014","2014",23944,,
"INCOME_4","Employee income earners (no.)","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","A","Annual","2015","2015",24444,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21601","Campaspe","A","Annual","2011","2011",45,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21601","Campaspe","A","Annual","2012","2012",46,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21601","Campaspe","A","Annual","2013","2013",46,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21601","Campaspe","A","Annual","2014","2014",46,,
"INCOME_35","Total income earners (excl. Government pensions and allowances) - median age (years)","SA3","Statistical Area Level 3","21601","Campaspe","A","Annual","2015","2015",46,,
